"genus","Species","campaign","observer","site","transect","intercept_cm","family_molecules","new_label","GrowthForm","PlanarArea","BenthicType","ntrans","ntransadded","length","cover"
"Acropora","Acropora tabular",1997,"AHB","South Island",3,49,NA,"Acropora","Tabular",188574.099031727,"HardCoral",10,10,3304,0.3304
"Acropora","Acropora tabular",1997,"AHB","South Island",4,30,NA,"Acropora","Tabular",70685.8347057704,"HardCoral",10,10,3304,0.3304
"Acropora","Acropora tabular",1997,"AHB","South Island",5,31,NA,"Acropora","Tabular",75476.7635024948,"HardCoral",10,10,3304,0.3304
"Acropora","Acropora tabular",1997,"AHB","South Island",6,140,NA,"Acropora","Tabular",1539380.400259,"HardCoral",10,10,3304,0.3304
"Acropora","Acropora tabular",1997,"AHB","South Island",7,70,NA,"Acropora","Tabular",384845.10006475,"HardCoral",10,10,3304,0.3304
"Acropora","Acropora tabular",1997,"AHB","South Island",8,291,NA,"Acropora","Tabular",6650830.18746593,"HardCoral",10,10,3304,0.3304
"Acropora","Acropora tabular",1997,"AHB","South Island",9,46,NA,"Acropora","Tabular",166190.2513749,"HardCoral",10,10,3304,0.3304
"Acropora","Acropora tabular",1997,"AHB","South Island",10,237,NA,"Acropora","Tabular",4411502.94398713,"HardCoral",10,10,3304,0.3304
"Acropora","Acropora tabular",1997,"AHB","Washing Machine",1,41,NA,"Acropora","Tabular",132025.431267111,"HardCoral",7,7,2450,0.35
"Acropora","Acropora tabular",1997,"AHB","Washing Machine",2,47,NA,"Acropora","Tabular",173494.454294496,"HardCoral",7,7,2450,0.35
"Acropora","Acropora tabular",1997,"AHB","Washing Machine",3,209,NA,"Acropora","Tabular",3430697.71753639,"HardCoral",7,7,2450,0.35
"Acropora","Acropora tabular",1997,"AHB","Washing Machine",4,110,NA,"Acropora","Tabular",950331.777710913,"HardCoral",7,7,2450,0.35
"Acropora","Acropora tabular",1997,"AHB","Washing Machine",5,253,NA,"Acropora","Tabular",5027255.10409073,"HardCoral",7,7,2450,0.35
"Acropora","Acropora tabular",1997,"AHB","Washing Machine",6,297,NA,"Acropora","Tabular",6927918.65951255,"HardCoral",7,7,2450,0.35
"Acropora","Acropora tabular",1997,"AHB","Washing Machine",7,64,NA,"Acropora","Tabular",321699.087727595,"HardCoral",7,7,2450,0.35
"Acropora","Acropora tenuis",2015,"TB","Resort",3,17,"Acroporidae","Acropora","Corymbose",22698.0069221863,"HardCoral",5,6,984,0.164
"Acropora","Acropora tenuis",2014,"TB","Horseshoe",1,5,"Acroporidae","Acropora","Corymbose",1963.49540849362,"HardCoral",6,6,1981,0.330166666666667
"Acropora","Acropora tenuis",2016,"jsm","Resort",2,20,"Acroporidae","Acropora","Corymbose",31415.9265358979,"HardCoral",6,6,965,0.160833333333333
"Acropora","Acropora tenuis",2015,"TB","Horseshoe",5,25,"Acroporidae","Acropora","Corymbose",49087.3852123405,"HardCoral",5,6,1355,0.225833333333333
"Acropora","Acropora tenuis",2011,"ahb","Horseshoe",2,28,"Acroporidae","Acropora","Corymbose",61575.2160103599,"HardCoral",6,6,2096,0.349333333333333
"Acropora","Acropora tenuis",2011,"ahb","Lagoon 2",2,11,"Acroporidae","Acropora","Corymbose",9503.31777710913,"HardCoral",6,6,1904,0.317333333333333
"Acropora","Acropora tenuis",2014,"TB","Horseshoe",2,16,"Acroporidae","Acropora","Corymbose",20106.1929829747,"HardCoral",6,6,1981,0.330166666666667
"Acropora","Acropora tenuis",2011,"ahb","Lagoon 1",4,8,"Acroporidae","Acropora","Corymbose",5026.54824574367,"HardCoral",6,6,1099,0.183166666666667
"Acropora","Acropora valida",2015,"TB","Lagoon 1",3,8,"Acroporidae","Acropora","Corymbose",5026.54824574367,"HardCoral",5,6,1055,0.175833333333333
"Acropora","Acropora valida",2015,"TB","Gnarly Tree",2,7,"Acroporidae","Acropora","Corymbose",3848.4510006475,"HardCoral",5,6,648,0.108
"Acropora","Acropora valida",2015,"TB","Gnarly Tree",3,4,"Acroporidae","Acropora","Corymbose",1256.63706143592,"HardCoral",5,6,648,0.108
"Acropora","Acropora valida",2011,"ahb","Trimodal",5,6,"Acroporidae","Acropora","Corymbose",2827.43338823081,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora valida",2015,"TB","Easter Point",5,5,"Acroporidae","Acropora","Corymbose",1963.49540849362,"HardCoral",5,6,215,0.0358333333333333
"Acropora","Acropora valida",2015,"TB","Gnarly Tree",2,5,"Acroporidae","Acropora","Corymbose",1963.49540849362,"HardCoral",5,6,648,0.108
"Acropora","Acropora valida",2015,"TB","Gnarly Tree",3,10,"Acroporidae","Acropora","Corymbose",7853.98163397448,"HardCoral",5,6,648,0.108
"Acropora","Acropora valida",2011,"ahb","Lagoon 1",3,21,"Acroporidae","Acropora","Corymbose",34636.0590058275,"HardCoral",6,6,1099,0.183166666666667
"Acropora","Acropora valida",2014,"TB","Lagoon 2",6,9,"Acroporidae","Acropora","Corymbose",6361.72512351933,"HardCoral",6,6,1350,0.225
"Acropora","Acropora valida",2011,"ahb","Lizard Head",6,10,"Acroporidae","Acropora","Corymbose",7853.98163397448,"HardCoral",6,6,845,0.140833333333333
"Acropora","Acropora valida",2011,"ahb","Trimodal",5,6,"Acroporidae","Acropora","Corymbose",2827.43338823081,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora valida",2015,"TB","Washing Machine",2,4,"Acroporidae","Acropora","Corymbose",1256.63706143592,"HardCoral",5,6,424,0.0706666666666667
"Acropora","Acropora valida",2011,"ahb","Trimodal",2,10,"Acroporidae","Acropora","Corymbose",7853.98163397448,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora valida",2015,"TB","Washing Machine",3,6,"Acroporidae","Acropora","Corymbose",2827.43338823081,"HardCoral",5,6,424,0.0706666666666667
"Acropora","Acropora valida",2015,"TB","South Island",5,4,"Acroporidae","Acropora","Corymbose",1256.63706143592,"HardCoral",5,6,270,0.045
"Acropora","Acropora valida",2014,"TB","Lagoon 1",3,11,"Acroporidae","Acropora","Corymbose",9503.31777710913,"HardCoral",6,6,1432,0.238666666666667
"Acropora","Acropora valida",2011,"ahb","North Reef",5,17,"Acroporidae","Acropora","Corymbose",22698.0069221863,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora valida",2014,"jsm","Lagoon 1",5,30,"Acroporidae","Acropora","Corymbose",70685.8347057704,"HardCoral",6,6,1432,0.238666666666667
"Acropora","Acropora valida",2015,"TB","Washing Machine",3,4,"Acroporidae","Acropora","Corymbose",1256.63706143592,"HardCoral",5,6,424,0.0706666666666667
"Acropora","Acropora valida",2011,"ahb","Lagoon 1",1,5,"Acroporidae","Acropora","Corymbose",1963.49540849362,"HardCoral",6,6,1099,0.183166666666667
"Acropora","Acropora valida",2011,"ahb","North Reef",1,6,"Acroporidae","Acropora","Corymbose",2827.43338823081,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora valida",2011,"ahb","Lagoon 1",2,8,"Acroporidae","Acropora","Corymbose",5026.54824574367,"HardCoral",6,6,1099,0.183166666666667
"Acropora","Acropora valida",2011,"ahb","Lizard Head",4,8,"Acroporidae","Acropora","Corymbose",5026.54824574367,"HardCoral",6,6,845,0.140833333333333
"Acropora","Acropora valida",2011,"ahb","North Reef",5,21,"Acroporidae","Acropora","Corymbose",34636.0590058275,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora valida",2016,"md","Lagoon 1",4,5,"Acroporidae","Acropora","Corymbose",1963.49540849362,"HardCoral",6,6,1175,0.195833333333333
"Acropora","Acropora valida",2011,"ahb","North Reef",7,13,"Acroporidae","Acropora","Corymbose",13273.2289614169,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora valida",2011,"ahb","Lagoon 1",2,7,"Acroporidae","Acropora","Corymbose",3848.4510006475,"HardCoral",6,6,1099,0.183166666666667
"Acropora","Acropora valida",2011,"ahb","North Reef",2,18,"Acroporidae","Acropora","Corymbose",25446.9004940773,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora valida",2014,"TB","Horseshoe",3,6,"Acroporidae","Acropora","Corymbose",2827.43338823081,"HardCoral",6,6,1981,0.330166666666667
"Acropora","Acropora valida",2011,"ahb","Lagoon 1",1,6,"Acroporidae","Acropora","Corymbose",2827.43338823081,"HardCoral",6,6,1099,0.183166666666667
"Acropora","Acropora valida",2016,"md","Lagoon 1",4,5,"Acroporidae","Acropora","Corymbose",1963.49540849362,"HardCoral",6,6,1175,0.195833333333333
"Acropora","Acropora vaughani",2015,"TB","Horseshoe",5,15,"Acroporidae","Acropora","BranchingClosed",17671.4586764426,"HardCoral",5,6,1355,0.225833333333333
"Acropora","Acropora yongei",2011,"ahb","Horseshoe",2,85,"Acroporidae","Acropora","BranchingClosed",567450.173054656,"HardCoral",6,6,2096,0.349333333333333
"Acropora","Acropora yongei",2011,"ahb","Horseshoe",2,10,"Acroporidae","Acropora","BranchingClosed",7853.98163397448,"HardCoral",6,6,2096,0.349333333333333
"Acropora","Acropora yongei",2011,"ahb","Horseshoe",5,8,"Acroporidae","Acropora","BranchingClosed",5026.54824574367,"HardCoral",6,6,2096,0.349333333333333
"Acropora","Acropora yongei",2015,"TB","Horseshoe",1,15,"Acroporidae","Acropora","BranchingClosed",17671.4586764426,"HardCoral",5,6,1355,0.225833333333333
"Acropora","Acropora yongei",2014,"TB","Horseshoe",1,153,"Acroporidae","Acropora","BranchingClosed",1838538.56069709,"HardCoral",6,6,1981,0.330166666666667
"Astrea","Astrea curta",2015,"TB","North of Paradise",5,3,"Merulinidae","Faviidae","Massive",706.858347057703,"HardCoral",5,6,405,0.0675
"Astrea","Astrea curta",2011,"ahb","Trimodal",2,8,"Merulinidae","Faviidae","Massive",5026.54824574367,"HardCoral",6,6,2155,0.359166666666667
"Astrea","Astrea curta",2017,"ahb","Lizard Head",4,3,"Merulinidae","Faviidae","Massive",706.858347057703,"HardCoral",5,6,68,0.0113333333333333
"Astrea","Astrea curta",2015,"TB","Lizard Head",2,7,"Merulinidae","Faviidae","Massive",3848.4510006475,"HardCoral",5,6,142,0.0236666666666667
"Astrea","Astrea curta",2015,"TB","South Island",4,6,"Merulinidae","Faviidae","Massive",2827.43338823081,"HardCoral",5,6,270,0.045
"Astrea","Astrea curta",2017,"ahb","South Island",4,4,"Merulinidae","Faviidae","Massive",1256.63706143592,"HardCoral",5,6,96,0.016
"Astreopora","Astreopora listeri",2015,"TB","Lagoon 2",2,2,"Acroporidae","other Scleractinia","Massive",314.159265358979,"HardCoral",5,6,472,0.0786666666666667
"Astreopora","Astreopora listeri",2015,"TB","Lagoon 2",2,2,"Acroporidae","other Scleractinia","Massive",314.159265358979,"HardCoral",5,6,472,0.0786666666666667
"Astreopora","Astreopora listeri",2016,"jsm","Trimodal",5,5,"Acroporidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",7,7,165,0.0235714285714286
"Astreopora","Astreopora myriophthalma",2016,"md","Vickies",5,10,"Acroporidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",6,6,380,0.0633333333333333
"Astreopora","Astreopora myriophthalma",2016,"kz","North of Paradise",1,1,"Acroporidae","other Scleractinia","Massive",78.5398163397448,"HardCoral",6,6,176,0.0293333333333333
"Astreopora","Astreopora myriophthalma",2017,"ahb","Vickies",5,7,"Acroporidae","other Scleractinia","Massive",3848.4510006475,"HardCoral",6,6,431,0.0718333333333333
"Astreopora","Astreopora myriophthalma",2011,"ahb","Lagoon 2",2,5,"Acroporidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1904,0.317333333333333
"Astreopora","Astreopora myriophthalma",2011,"ahb","Lagoon 2",2,11,"Acroporidae","other Scleractinia","Massive",9503.31777710913,"HardCoral",6,6,1904,0.317333333333333
"Astreopora","Astreopora myriophthalma",2016,"kz","North of Paradise",2,17,"Acroporidae","other Scleractinia","Massive",22698.0069221863,"HardCoral",6,6,176,0.0293333333333333
"Astreopora","Astreopora myriophthalma",2015,"TB","Lagoon 2",1,4,"Acroporidae","other Scleractinia","Massive",1256.63706143592,"HardCoral",5,6,472,0.0786666666666667
"Astreopora","Astreopora myriophthalma",2014,"TB","North Reef",3,10,"Acroporidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",3,6,104,0.0173333333333333
"Astreopora","Astreopora myriophthalma",2015,"TB","Easter Point",5,7,"Acroporidae","other Scleractinia","Massive",3848.4510006475,"HardCoral",5,6,215,0.0358333333333333
"Coeloseris","Coeloseris mayeri",2015,"TB","Turtle Beach",5,6,"Agariciidae","other Scleractinia","Massive",2827.43338823081,"HardCoral",5,6,1697,0.282833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",4,20,"Agariciidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",6,20,"Agariciidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2017,"md","Vickies",2,20,"Agariciidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,431,0.0718333333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",6,20,"Agariciidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",5,5,"Agariciidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2015,"TB","Turtle Beach",1,26,"Agariciidae","other Scleractinia","Massive",53092.9158456675,"HardCoral",5,6,1697,0.282833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",6,10,"Agariciidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2017,"md","Turtle Beach",3,20,"Agariciidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,3292,0.548666666666667
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",6,5,"Agariciidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",6,20,"Agariciidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",2,5,"Agariciidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",4,25,"Agariciidae","other Scleractinia","Massive",49087.3852123405,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2017,"md","Turtle Beach",3,10,"Agariciidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",6,6,3292,0.548666666666667
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",2,5,"Agariciidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2015,"TB","Turtle Beach",1,7,"Agariciidae","other Scleractinia","Massive",3848.4510006475,"HardCoral",5,6,1697,0.282833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Horseshoe",6,15,"Agariciidae","other Scleractinia","Massive",17671.4586764426,"HardCoral",6,6,995,0.165833333333333
"Coeloseris","Coeloseris mayeri",2015,"TB","Horseshoe",2,35,"Agariciidae","other Scleractinia","Massive",96211.2750161874,"HardCoral",5,6,1355,0.225833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Vickies",6,10,"Agariciidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",6,6,380,0.0633333333333333
"Coeloseris","Coeloseris mayeri",2017,"md","Turtle Beach",3,40,"Agariciidae","other Scleractinia","Massive",125663.706143592,"HardCoral",6,6,3292,0.548666666666667
"Coeloseris","Coeloseris mayeri",2015,"TB","Trimodal",4,35,"Agariciidae","other Scleractinia","Massive",96211.2750161874,"HardCoral",5,6,172,0.0286666666666667
"Coeloseris","Coeloseris mayeri",2017,"md","Turtle Beach",3,30,"Agariciidae","other Scleractinia","Massive",70685.8347057704,"HardCoral",6,6,3292,0.548666666666667
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",6,20,"Agariciidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",2,10,"Agariciidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",2,5,"Agariciidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2015,"TB","Cooks Path",3,5,"Agariciidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",5,6,176,0.0293333333333333
"Coeloseris","Coeloseris mayeri",2011,"ahb","Lagoon 2",3,32,"Agariciidae","other Scleractinia","Massive",80424.7719318987,"HardCoral",6,6,1904,0.317333333333333
"Coeloseris","Coeloseris mayeri",2015,"TB","Cooks Path",3,27,"Agariciidae","other Scleractinia","Massive",57255.526111674,"HardCoral",5,6,176,0.0293333333333333
"Coeloseris","Coeloseris mayeri",2017,"ahb","Vickies",5,8,"Agariciidae","other Scleractinia","Massive",5026.54824574367,"HardCoral",6,6,431,0.0718333333333333
"Coeloseris","Coeloseris mayeri",2016,"md","Turtle Beach",3,20,"Agariciidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,1835,0.305833333333333
"Coeloseris","Coeloseris mayeri",2016,"kz","North Reef",2,5,"Agariciidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",12,12,322,0.0268333333333333
"Coeloseris","Coeloseris mayeri",2017,"md","Vickies",2,10,"Agariciidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",6,6,431,0.0718333333333333
"Coeloseris","Coeloseris mayeri",2017,"md","Turtle Beach",2,10,"Agariciidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",6,6,3292,0.548666666666667
"Coeloseris","Coeloseris mayeri",2011,"ahb","Lagoon 1",6,9,"Agariciidae","other Scleractinia","Massive",6361.72512351933,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2017,"ahb","Washing Machine",2,6,"Coscinaraeidae","other Scleractinia","Massive",2827.43338823081,"HardCoral",5,6,181,0.0301666666666667
"Coscinaraea","Coscinaraea columna",2017,"ahb","Lagoon 1",4,24,"Coscinaraeidae","other Scleractinia","Massive",45238.934211693,"HardCoral",6,6,853,0.142166666666667
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 1",4,5,"Coscinaraeidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 1",3,6,"Coscinaraeidae","other Scleractinia","Massive",2827.43338823081,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 1",4,5,"Coscinaraeidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2014,"TB","Lagoon 2",3,4,"Coscinaraeidae","other Scleractinia","Massive",1256.63706143592,"HardCoral",6,6,1350,0.225
"Coscinaraea","Coscinaraea columna",2017,"ahb","Lagoon 1",4,20,"Coscinaraeidae","other Scleractinia","Massive",31415.9265358979,"HardCoral",6,6,853,0.142166666666667
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 1",4,8,"Coscinaraeidae","other Scleractinia","Massive",5026.54824574367,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 1",3,8,"Coscinaraeidae","other Scleractinia","Massive",5026.54824574367,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 1",4,18,"Coscinaraeidae","other Scleractinia","Massive",25446.9004940773,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 1",3,7,"Coscinaraeidae","other Scleractinia","Massive",3848.4510006475,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 2",6,12,"Coscinaraeidae","other Scleractinia","Massive",11309.7335529233,"HardCoral",6,6,1904,0.317333333333333
"Coscinaraea","Coscinaraea columna",2011,"ahb","Lagoon 1",5,5,"Coscinaraeidae","other Scleractinia","Massive",1963.49540849362,"HardCoral",6,6,1099,0.183166666666667
"Coscinaraea","Coscinaraea columna",2015,"TB","North of Paradise",5,35,"Coscinaraeidae","other Scleractinia","Massive",96211.2750161874,"HardCoral",5,6,405,0.0675
