"","campaign","observer","site","transect","species","intercept_cm","GrowthForm","ln_area_cm2","ColonySA","ColonySAlwr","ColonySAupr","ColonyVol","ColonyVollwr","ColonyVolupr","Convexity","Convexitylwr","Convexityupr","ConvexSA","ConvexSAlwr","ConvexSAupr","ConvexVol","ConvexVollwr","ConvexVolupr","FracDim","FracDimlwr","FracDimupr","Packing","Packinglwr","Packingupr","Sphericity","Sphericitylwr","Sphericityupr","Vsa","Vsalwr","Vsaupr"
"881",2011,"ahb","Trimodal",5,"Isopora palifera",11,"Arborescent",4.55422419970315,9.06042704142383,8.33265128546528,9.78820279738238,10.4839967756912,10.0235201249057,10.9444734264768,-2.62273985148889,-3.80883251958919,-1.4366471833886,8.49667636015356,7.97146121927638,9.02189150103074,11.5970705258641,10.5955372462842,12.5986038054439,2.33240297525275,1.96059748964024,2.70420846086527,0.563750680576711,0.0959634953961853,1.03153786575724,-4.18628322447859,-6.37825922454136,-1.99430722441581,2.17652483557268,1.05654184180767,3.29650782933769
"882",2011,"ahb","Trimodal",5,"Isopora palifera",8,"Arborescent",3.91730900985738,8.75692199721768,8.08359746409503,9.43024653034033,10.1209402523695,9.67198065969039,10.5698998450485,-2.54293224822339,-3.69935935531234,-1.38650514113444,8.23570464498434,7.74978540870214,8.72162388126653,11.2079145302338,10.2813146505886,12.1345144098791,2.31568215673892,1.97169466751189,2.65966964596596,0.521217351600073,0.0884293870606533,0.954005316139492,-3.94171361273005,-5.96968885754212,-1.91373836791798,2.09989396480977,1.06370662247532,3.13608130714423
"883",2011,"ahb","Trimodal",5,"Isopora palifera",13,"Arborescent",4.88833205770812,9.21963728138996,8.46315860817577,9.97611595460415,10.674446052574,10.2076617259649,11.1412303791831,-2.66460468342359,-3.8669446205968,-1.46226474625038,8.63357480777291,8.087645584836,9.17950403070982,11.8012108544395,10.7601778709781,12.8422438379009,2.34117424801687,1.95470503940815,2.72764345662558,0.586062472891865,0.099826120149002,1.07229882563473,-4.31457758833917,-6.59300343952853,-2.03615173714982,2.21672324266963,1.05256897920435,3.38087750613491
"884",2011,"ahb","Trimodal",5,"Favites halicora",9,"Massive",4.15288073022646,8.19274824646239,7.74131319871612,8.64418329420866,10.6862572161759,10.2058649173667,11.1666495149852,1.27415350250075,0.0367622418202083,2.51154476318129,8.2066047724503,7.88081689032077,8.53239265457983,11.2368594953412,10.6156142557397,11.8581047349427,1.84655597605497,1.61592720644346,2.07718474566649,-0.0138565260210126,-0.304022182884542,0.276309130842516,2.13752561206337,0.77785571079865,3.49719551332809,0.0507498387581493,-0.643969066242191,0.74546874375849
"885",2011,"ahb","Trimodal",5,"Goniastrea retiformis",8,"Massive",3.91730900985738,8.09624640251499,7.65433257677417,8.5381602282558,10.5519758375031,10.0763604473319,11.0275912276744,1.30367142686418,0.0785844954085473,2.52875835831981,8.10847451006999,7.78955782406918,8.42739119607081,11.0892529883735,10.4811104395701,11.6973955371768,1.85388878286915,1.62812420740312,2.07965335833517,-0.0122281075864978,-0.296273877101562,0.271817661928567,2.11369660871312,0.782703521640623,3.44468969578563,0.0623816815203922,-0.617684898723782,0.742448261764566
"886",2011,"ahb","Trimodal",5,"Goniastrea retiformis",11,"Massive",4.55422419970315,8.3571584091087,7.88939234166941,8.824924476548,10.9150323608249,10.4263233967864,11.4037413248634,1.22386382359868,-0.0349494475891774,2.48267709478653,8.3737892710933,8.03621575480584,8.71136278738076,11.4883366570776,10.8446173798648,12.1320559342905,1.83406307528067,1.59509112762592,2.07303502293542,-0.0166308620204443,-0.317293490885006,0.284031766844117,2.1781230779382,0.769266043232206,3.5869801126442,0.0309326717259949,-0.688918238809399,0.750783582261388
"887",2011,"ahb","Trimodal",5,"Acropora fat_digitifera",26,"Digitate",6.27462830232079,9.60332058154422,9.1183354935541,10.0883056695343,11.6959807076343,11.1832806748292,12.2086807404394,-1.37060689178721,-2.69121619696586,-0.0499975866085627,8.85965427510121,8.50965427959906,9.20965427060336,12.0986241543236,11.4312088114171,12.76603949723,2.49098274671956,2.24321395986639,2.73875153357272,0.743666306338584,0.431935931552164,1.055396681125,-4.09567076772443,-5.55638949125831,-2.63495204419054,1.56590096481647,0.819551493387387,2.31225043624555
"888",2011,"ahb","Trimodal",5,"Acropora fat_digitifera",18,"Digitate",5.53917902110583,9.27784586058928,8.82085843210257,9.73483328907599,11.2767574525223,10.7803017170414,11.7732131880032,-1.2784526373545,-2.55721999045636,0.000314715747357752,8.57212037006906,8.24232549209098,8.90191524804713,11.673745162693,11.0448589786839,12.302631346702,2.47601767232105,2.24255230695788,2.70948303768421,0.705725490424094,0.411990969750034,0.999460011098154,-3.85317229415706,-5.22956532095408,-2.47677926736004,1.52341762052078,0.820154089028983,2.22668115201258
"889",2011,"ahb","Trimodal",5,"Acropora fat_digitifera",8,"Digitate",3.91730900985738,8.56008366703023,8.16334914098658,8.95681819307388,10.3522536929145,9.88911813450346,10.8153892513255,-1.07522690107197,-2.26816836559736,0.117714563453418,7.93802821755732,7.65171615195078,8.22434028316387,10.736768932603,10.1908001671724,11.2827376980337,2.44301552519412,2.24033211357013,2.64569893681811,0.622055449395087,0.367049253211137,0.877061645579038,-3.31839578121696,-4.51331406801613,-2.12347749441779,1.42973004225992,0.819190437758976,2.04026964676087
"890",2011,"ahb","Trimodal",5,"Acropora fat_digitifera",12,"Digitate",4.72824585757134,8.91896557903068,8.49239555711613,9.34553560094522,10.8145066227525,10.3351707017213,11.2938425437837,-1.17684000003324,-2.41151024991959,0.057830249853106,8.25507501400324,7.94723151644299,8.56291851156348,11.2052581118481,10.6182310372023,11.792285186494,2.45951663624081,2.24159089077985,2.67744238170177,0.663890564940464,0.389707221788309,0.938073908092619,-3.5857846450762,-4.87056397817094,-2.30100531198147,1.47657393779896,0.82012012454295,2.13302775105496
"891",2011,"ahb","Trimodal",5,"Porites massive",10,"Massive",4.36360804914986,8.27907259309594,7.81907942649901,8.73906575969288,10.8063767061755,10.3216451812627,11.2911082310883,1.24774866472334,-0.000819545446145042,2.49631687489283,8.29438579754217,7.96242176354032,8.62634983154403,11.3688987885986,10.7358762387895,12.0019213384078,1.83999651841841,1.60499558401692,2.0749974528199,-0.0153132044807748,-0.310979701808989,0.280353292847439,2.1588415067758,0.773395546096139,3.54428746745547,0.0403447398965975,-0.66754435865978,0.748233838452975
"892",2011,"ahb","Trimodal",5,"Acropora intermedia",22,"Arborescent",5.94052119148472,9.7210301114737,8.87366095293279,10.5683992700146,11.2742184161102,10.7864675576503,11.7619692745701,-2.7964475006267,-4.05279288989238,-1.54010211136102,9.06470222834926,8.45317991761789,9.67622453908063,12.4440997609599,11.2779872525121,13.6102122694077,2.36879717777045,1.93589391202562,2.80170044351529,0.656327882299673,0.111670506401568,1.20098525819778,-4.71860859911799,-7.27078602947039,-2.1664311687656,2.34331807164222,1.03929133093716,3.64734481234728
"893",2011,"ahb","Trimodal",5,"Acropora nasuta",20,"Corymbose",5.74989922717327,9.57850650771208,9.09627925727503,10.0607337581491,11.2198635258837,10.7172578112766,11.7224692404908,-2.14220297158269,-3.43681139966218,-0.847594543503203,8.68130408262143,8.33329434033546,9.0293138249074,11.8019166432436,11.1382965161937,12.4655367702934,2.71911115084426,2.47275128579464,2.96547101589389,0.89720242500743,0.58724468561807,1.20716016439679,-3.97117739210518,-5.42358982942535,-2.51876495478501,2.13407003868087,1.39196463712319,2.87617544023855
"894",2011,"ahb","Trimodal",5,"Pocillopora damicornis",28,NA,6.42284428506683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",2011,"ahb","Trimodal",5,"Acropora valida",6,"Corymbose",3.34194265444484,8.47249693612096,8.08319582086006,8.86179805138185,9.84727207957772,9.39402040619699,10.3005237529584,-1.84047796030857,-3.00796058007651,-0.672995340540622,7.73959638381879,7.4586488001416,8.02054396749598,10.4188530365949,9.88311380714256,10.9545922660473,2.61740856090734,2.41852272413139,2.8162943976833,0.732900552240434,0.482672276010376,0.983128828470491,-3.2917643859734,-4.46429410335267,-2.11923466859413,1.91414954407806,1.31504930615974,2.51324978199639
"896",2011,"ahb","Trimodal",5,"Acropora valida",6,"Corymbose",3.34194265444484,8.47249693612096,8.08319582086006,8.86179805138185,9.84727207957772,9.39402040619699,10.3005237529584,-1.84047796030857,-3.00796058007651,-0.672995340540622,7.73959638381879,7.4586488001416,8.02054396749598,10.4188530365949,9.88311380714256,10.9545922660473,2.61740856090734,2.41852272413139,2.8162943976833,0.732900552240434,0.482672276010376,0.983128828470491,-3.2917643859734,-4.46429410335267,-2.11923466859413,1.91414954407806,1.31504930615974,2.51324978199639
"897",2011,"ahb","Trimodal",5,"Platygyra daedalea",8,"Massive",3.91730900985738,8.09624640251499,7.65433257677417,8.5381602282558,10.5519758375031,10.0763604473319,11.0275912276744,1.30367142686418,0.0785844954085473,2.52875835831981,8.10847451006999,7.78955782406918,8.42739119607081,11.0892529883735,10.4811104395701,11.6973955371768,1.85388878286915,1.62812420740312,2.07965335833517,-0.0122281075864978,-0.296273877101562,0.271817661928567,2.11369660871312,0.782703521640623,3.44468969578563,0.0623816815203922,-0.617684898723782,0.742448261764566
"899",2011,"ahb","Trimodal",5,"Acropora monticulosa",36,"Digitate",6.92547338222572,9.89135352436933,9.38131853101437,10.4013885177243,12.0669775934027,11.5393845869777,12.5945705998277,-1.4521599568616,-2.81113048358467,-0.0931894301385321,9.11411101627426,8.74603321388251,9.48218881866601,12.4746261551698,11.7727382241511,13.1765140861884,2.50422627729531,2.24366001518625,2.76479253940437,0.777242507983286,0.449410985798486,1.10507403016809,-4.31027283810111,-5.84643896547335,-2.77410671072887,1.60349713401399,0.818598057470504,2.38839621055748
"900",2011,"ahb","Trimodal",6,"Acropora hyacinthus",15,"Tabular",5.17453826536619,8.51688851132482,8.0155175088448,9.01825951380485,10.7491262376686,10.2612349222517,11.2370175530856,-1.93966026250922,-3.19636743986268,-0.682953085155754,8.2260845688045,7.86425932312501,8.587909814484,10.7639536057694,10.0739886814244,11.4539185301144,2.41462528059077,2.15848527108524,2.67076529009631,0.290803942287868,-0.0314586888331214,0.613066573408858,-3.49605554677759,-5.00612674050148,-1.98598435305371,2.07748182814636,1.30591587290928,2.84904778338344
"901",2011,"ahb","Trimodal",6,"Acropora hyacinthus",32,"Tabular",6.68990767932711,9.10614851616139,8.53509523266885,9.67720179965392,11.6129221711807,11.0920672996624,12.133777042699,-2.12954111779131,-3.47115560182277,-0.787926633759855,8.79015953527957,8.37804656190514,9.20227250865401,11.5457729516249,10.7599143088376,12.3316315944123,2.43456998919481,2.14283075270442,2.7263092256852,0.315988980611998,-0.0510628288031577,0.683040790027154,-3.90037761784681,-5.62032374400489,-2.18043149168873,2.22790229576254,1.34910142776312,3.10670316376196
"902",2011,"ahb","Trimodal",6,"Acropora hyacinthus",13,"Tabular",4.88833205770812,8.40559560165204,7.91720535522012,8.89398584808397,10.5859820194712,10.1039850508686,11.0679789880738,-1.90379766755614,-3.14532222592595,-0.662273109186332,8.11954833051017,7.76709092864889,8.47200573237146,10.6162922183945,9.94419084483398,11.288393591955,2.41085834471374,2.16134993328848,2.660366756139,0.286047270916476,-0.0278718130561779,0.599966354889129,-3.41969166773459,-4.89066633277207,-1.94871700269712,2.04907207459455,1.29748236327747,2.80066178591164
"903",2011,"ahb","Trimodal",6,"Acropora hyacinthus",29,"Tabular",6.49302740359479,9.02959050254343,8.46766926925678,9.59151173583009,11.5006958189794,10.9842793123315,12.0171123256272,-2.10487136083316,-3.43505353440505,-0.774689187261277,8.71687361970666,8.31135098820073,9.12239625121259,11.4441971860282,10.6709056727682,12.2174886992883,2.4319787268312,2.14490486471422,2.71905258894818,0.312716882571809,-0.0484651846518002,0.673898949795419,-3.84784716546774,-5.54028861766717,-2.15540571326831,2.20835932302783,1.34361187855214,3.07310676750351
"904",2011,"ahb","Trimodal",6,"Acropora hyacinthus",20,"Tabular",5.74989922717327,8.74062088972292,8.21296742062381,9.26827435882204,11.0770954143801,10.5770232405968,11.5771675881635,-2.01175491515124,-3.29983746577257,-0.723672364529902,8.44025460038385,8.05946204328333,8.82104715748438,11.0607976140004,10.3346639044589,11.7869313235419,2.42219795997816,2.15263078532677,2.69176513462955,0.30036628909243,-0.0387897339541428,0.639522312139003,-3.64957001892347,-5.23880094774408,-2.06033909010286,2.1345940175081,1.32258165359833,2.94660638141787
"905",2011,"ahb","Trimodal",6,"Acropora hyacinthus",23,"Tabular",6.02942485089438,8.84931601638205,8.30881227773473,9.38981975502936,11.2364315438138,10.7302894369874,11.7425736506402,-2.04678041059574,-3.35049785403082,-0.743062967160664,8.54430408520042,8.15423785269121,8.93437031770962,11.2050123106111,10.4611946201198,11.9488300011024,2.42587696858235,2.14974485868751,2.70200907847718,0.305011930928101,-0.042403767398319,0.65242762925452,-3.72415142333787,-5.35208587067139,-2.09621697600435,2.16234063469824,1.33055283413584,2.99412843526064
"906",2011,"ahb","Trimodal",6,"Isopora palifera",24,"Arborescent",6.11454242918066,9.80395531765775,8.94149235985433,10.6664182754612,11.3734145831185,10.8820450220932,11.8647841441437,-2.81825294367348,-4.08391936273184,-1.55258652461511,9.1360062600342,8.51359118207181,9.75842133799658,12.5504269597707,11.3635430225511,13.7373108969902,2.37336572563908,1.93275135201715,2.81398009926101,0.667949056782316,0.113589948155577,1.22230816540906,-4.78543116390814,-7.383069363546,-2.18779296427027,2.36425555152727,1.03700077890866,3.69151032414588
"907",2011,"ahb","Trimodal",6,"Isopora palifera",22,"Arborescent",5.94052119148472,9.7210301114737,8.87366095293279,10.5683992700146,11.2742184161102,10.7864675576503,11.7619692745701,-2.7964475006267,-4.05279288989238,-1.54010211136102,9.06470222834926,8.45317991761789,9.67622453908063,12.4440997609599,11.2779872525121,13.6102122694077,2.36879717777045,1.93589391202562,2.80170044351529,0.656327882299673,0.111670506401568,1.20098525819778,-4.71860859911799,-7.27078602947039,-2.1664311687656,2.34331807164222,1.03929133093716,3.64734481234728
"908",2011,"ahb","Trimodal",6,"Goniastrea retiformis",6,"Massive",3.34194265444484,7.86054784686654,7.44166522546767,8.27943046826541,10.2240035863107,9.75971290891012,10.6882942637112,1.37576675534301,0.179849943073248,2.57168356761276,7.86879866386496,7.56650294542728,8.17109438230263,10.7287351052584,10.1522870961927,11.3051831143242,1.87179861654954,1.65780020400456,2.08579702909451,-0.00825081702596073,-0.27749298507144,0.260991351019518,2.05549604546528,0.793870269349155,3.31712182158141,0.090791589833487,-0.553831988939811,0.735415168606785
"909",2011,"ahb","Trimodal",6,"Goniastrea retiformis",18,"Massive",5.53917902110583,8.76064468632963,8.25229025031997,9.26899912233929,11.476479597111,10.966471731964,11.9864874622579,1.10044569058165,-0.213229147202965,2.41412052836626,8.78408416941796,8.41721917764216,9.15094916119375,12.105497921089,11.4059226998519,12.8050731423261,1.80340369301392,1.54369599267303,2.06311139335481,-0.0234394831309218,-0.350190805565106,0.303311839303262,2.27775512079238,0.74665063684184,3.80885960474292,-0.0177015174394927,-0.800014363772139,0.764611328893154
"910",2011,"ahb","Trimodal",6,"Goniastrea retiformis",32,"Massive",6.68990767932711,9.23204013747928,8.67552159464704,9.78855868031152,12.1324217894172,11.5960963531782,12.6687472256561,0.956255541428807,-0.425207919429658,2.33771900228727,9.26343417366668,8.86181051077148,9.66505783656189,12.8265311480045,12.0606745819038,13.5923877141052,1.76758415180138,1.48327041178461,2.05189789181816,-0.0313940362378747,-0.389103454998851,0.326315382523101,2.3941558373513,0.717986660938584,4.07032501376402,-0.0745211339599561,-0.930954312152411,0.781912044232499
"911",2011,"ahb","Trimodal",6,"Goniastrea retiformis",18,"Massive",5.53917902110583,8.76064468632963,8.25229025031997,9.26899912233929,11.476479597111,10.966471731964,11.9864874622579,1.10044569058165,-0.213229147202965,2.41412052836626,8.78408416941796,8.41721917764216,9.15094916119375,12.105497921089,11.4059226998519,12.8050731423261,1.80340369301392,1.54369599267303,2.06311139335481,-0.0234394831309218,-0.350190805565106,0.303311839303262,2.27775512079238,0.74665063684184,3.80885960474292,-0.0177015174394927,-0.800014363772139,0.764611328893154
"914",2011,"ahb","Trimodal",6,"Acropora fat_digitifera",16,"Digitate",5.30361331820722,9.17359573297909,8.72549723520964,9.62169423074854,11.1424795039481,10.6510860683776,11.6338729395186,-1.24893546700025,-2.51466338195202,0.0167924479515347,8.48002275276745,8.15664276421196,8.80340274132293,11.5376556717291,10.921002046802,12.1543092966561,2.47122433257668,2.24230013690053,2.70014852825282,0.693572980118178,0.405551933471589,0.981594026764767,-3.77549960504467,-5.12512020552915,-2.4258790045602,1.50981013035645,0.82022588283994,2.19939437787296
"915",2011,"ahb","Trimodal",6,"Acropora fat_digitifera",10,"Digitate",4.36360804914986,8.75759430302706,8.34451942996753,9.17066917608659,10.6066545615868,10.1347226969667,11.078586426207,-1.13114966321281,-2.34674859426382,0.0844492678382103,8.11251490053819,7.81441046950911,8.41061933156728,10.9946019207148,10.4261462818175,11.563057559612,2.45209691054263,2.24106555574029,2.66312826534496,0.64507940240601,0.379570238964837,0.910588565847183,-3.46555322435732,-4.70968673741026,-2.22141971130437,1.45551057700159,0.819824613034598,2.09119654096858
"916",2011,"ahb","Trimodal",6,"Acropora spathulata",42,"Corymbose",7.23377450128316,10.2600720620083,9.71851559582601,10.8016285281906,12.0657070646317,11.5290565636266,12.6023575656368,-2.32813750581845,-3.71043826632108,-0.94583674531583,9.26162051586541,8.8707945597242,9.65244647200662,12.6542135291886,11.9089471209405,13.3994799374366,2.78178419081081,2.50511426433008,3.05845411729154,0.998451546046454,0.650359193618372,1.34654389847454,-4.38985776704453,-6.02096290737302,-2.75875262671604,2.26959348952175,1.43618563370659,3.1030013453369
"917",2011,"ahb","Trimodal",6,"Pocillopora damicornis",6,NA,3.34194265444484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
