"campaign","observer","site","transect","species","intercept_cm","genus"
2014,"TB","Lagoon 1",1,"Porites cylindrica",3,"Porites"
2014,"TB","Lagoon 1",1,"Porites annae",5,"Porites"
2014,"TB","Lagoon 1",1,"Porites annae",7,"Porites"
2014,"TB","Lagoon 1",1,"Porites annae",6,"Porites"
2014,"TB","Lagoon 1",1,"soft",74,"soft"
2014,"TB","Lagoon 1",1,"soft",21,"soft"
2014,"TB","Lagoon 1",1,"soft",33,"soft"
2014,"TB","Lagoon 1",1,"soft",29,"soft"
2014,"TB","Lagoon 1",1,"Lobophyllia hemprichii",17,"Lobophyllia"
2014,"TB","Lagoon 1",1,"Lobophyllia hemprichii",66,"Lobophyllia"
2014,"TB","Lagoon 1",1,"Platygyra sinensis",16,"Platygyra"
2014,"TB","Lagoon 1",1,"Goniastrea sp.",33,"Goniastrea"
2014,"TB","Lagoon 1",2,"Acropora nasuta",10,"Acropora"
2014,"TB","Lagoon 1",2,"Acropora nasuta",6,"Acropora"
2014,"TB","Lagoon 1",2,"Acropora humilis",4,"Acropora"
2014,"TB","Lagoon 1",2,"Favites abdita",6,"Favites"
2014,"TB","Lagoon 1",2,"Leptastrea transversa",5,"Leptastrea"
2014,"TB","Lagoon 1",2,"Goniastrea retiformis",33,"Goniastrea"
2014,"TB","Lagoon 1",2,"Goniastrea retiformis",10,"Goniastrea"
2014,"TB","Lagoon 1",2,"Pocillopora damicornis",18,"Pocillopora"
2014,"TB","Lagoon 1",2,"Pocillopora damicornis",7,"Pocillopora"
2014,"TB","Lagoon 1",2,"Pocillopora damicornis",7,"Pocillopora"
2014,"TB","Lagoon 1",2,"Porites cylindrica",8,"Porites"
2014,"TB","Lagoon 1",2,"Porites cylindrica",4,"Porites"
2014,"TB","Lagoon 1",2,"Porites cylindrica",12,"Porites"
2014,"TB","Lagoon 1",2,"Porites cylindrica",19,"Porites"
2014,"TB","Lagoon 1",2,"Leptoria phrygia",40,"Leptoria"
2014,"TB","Lagoon 1",2,"Ctenactis echinata",14,"Ctenactis"
2014,"TB","Lagoon 1",2,"Ctenactis echinata",5,"Ctenactis"
2014,"TB","Lagoon 1",2,"soft",50,"soft"
2014,"TB","Lagoon 1",2,"soft",68,"soft"
2014,"TB","Lagoon 1",2,"soft",34,"soft"
2014,"TB","Lagoon 1",2,"Platygyra daedalea",7,"Platygyra"
2014,"TB","Lagoon 1",3,"Acropora loripes",7,"Acropora"
2014,"TB","Lagoon 1",3,"Acropora valida",11,"Acropora"
2014,"TB","Lagoon 1",3,"Favites abdita",7,"Favites"
2014,"TB","Lagoon 1",3,"Favites abdita",13,"Favites"
2014,"TB","Lagoon 1",3,"Favites abdita",16,"Favites"
2014,"TB","Lagoon 1",3,"Pocillopora damicornis",9,"Pocillopora"
2014,"TB","Lagoon 1",3,"Porites cylindrica",4,"Porites"
2014,"TB","Lagoon 1",3,"Sandalolitha robusta",8,"Sandalolitha"
2014,"TB","Lagoon 1",3,"soft",8,"soft"
2014,"TB","Lagoon 1",3,"soft",21,"soft"
2014,"TB","Lagoon 1",3,"soft",10,"soft"
2014,"TB","Lagoon 1",3,"soft",6,"soft"
2014,"TB","Lagoon 1",3,"soft",7,"soft"
2014,"TB","Lagoon 1",3,"soft",12,"soft"
2014,"TB","Lagoon 1",3,"soft",43,"soft"
2014,"TB","Lagoon 1",3,"soft",11,"soft"
2014,"TB","Lagoon 1",3,"soft",50,"soft"
2014,"TB","Lagoon 1",3,"soft",16,"soft"
2014,"TB","Lagoon 1",3,"soft",24,"soft"
2014,"TB","Lagoon 2",3,"Coscinaraea columna",4,"Coscinaraea"
2014,"TB","Lagoon 1",4,"Favites abdita",7,"Favites"
2014,"TB","Lagoon 1",4,"Favites abdita",13,"Favites"
2014,"TB","Lagoon 1",4,"Psammocora haimiana",7,"Psammocora"
2014,"TB","Lagoon 1",4,"Psammocora haimiana",7,"Psammocora"
2014,"TB","Lagoon 1",4,"Psammocora haimiana",15,"Psammocora"
2014,"TB","Lagoon 1",4,"Psammocora haimiana",5,"Psammocora"
2014,"TB","Lagoon 1",4,"Psammocora haimiana",12,"Psammocora"
2014,"TB","Lagoon 1",4,"Porites annae",6,"Porites"
2014,"TB","Lagoon 1",4,"Porites annae",7,"Porites"
2014,"TB","Lagoon 1",4,"Porites annae",7,"Porites"
2014,"TB","Lagoon 1",4,"Porites annae",11,"Porites"
2014,"TB","Lagoon 1",4,"Pocillopora damicornis",12,"Pocillopora"
2014,"TB","Lagoon 1",4,"Porites cylindrica",4,"Porites"
2014,"TB","Lagoon 1",4,"Porites cylindrica",4,"Porites"
2014,"TB","Lagoon 1",4,"Porites cylindrica",6,"Porites"
2014,"TB","Lagoon 1",4,"Porites cylindrica",9,"Porites"
2014,"TB","Lagoon 1",4,"Seriatopora hystrix",11,"Seriatopora"
2014,"TB","Lagoon 1",4,"Seriatopora hystrix",8,"Seriatopora"
2014,"TB","Lagoon 1",4,"soft",280,"soft"
2014,"TB","Lagoon 1",4,"soft",38,"soft"
2014,"TB","Lagoon 2",1,"Acropora humilis",24,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora humilis",23,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora humilis",13,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora intermedia",19,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora muricata",12,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora muricata",11,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora muricata",21,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora muricata",7,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora humilis",28,"Acropora"
2014,"TB","Lagoon 2",1,"Acropora muricata",8,"Acropora"
2014,"TB","Lagoon 2",1,"Pocillopora damicornis",23,"Pocillopora"
2014,"TB","Lagoon 2",1,"Pocillopora damicornis",27,"Pocillopora"
2014,"TB","Lagoon 2",1,"Pocillopora damicornis",29,"Pocillopora"
2014,"TB","Lagoon 2",1,"Porites sp.",28,"Porites"
2014,"TB","Lagoon 2",1,"Isopora palifera",10,"Isopora"
2014,"TB","Lagoon 2",1,"Isopora palifera",9,"Isopora"
2014,"TB","Lagoon 2",2,"Acropora austera",26,"Acropora"
2014,"TB","Lagoon 2",2,"Acropora nasuta",4,"Acropora"
2014,"TB","Lagoon 2",2,"Acropora hyacinthus",12,"Acropora"
2014,"TB","Lagoon 2",2,"Acropora hyacinthus",10,"Acropora"
2014,"TB","Lagoon 2",2,"Acropora muricata",24,"Acropora"
2014,"TB","Lagoon 2",2,"Acropora muricata",12,"Acropora"
2014,"TB","Lagoon 2",2,"Acropora nasuta",31,"Acropora"
2014,"TB","Lagoon 2",2,"Porites sp.",4,"Porites"
2014,"TB","Lagoon 2",2,"Isopora palifera",7,"Isopora"
2014,"TB","Lagoon 2",2,"soft",19,"soft"
2014,"TB","Lagoon 2",2,"soft",9,"soft"
2014,"TB","Lagoon 2",2,"soft",25,"soft"
2014,"TB","Lagoon 2",2,"soft",18,"soft"
2014,"TB","Lagoon 2",2,"soft",8,"soft"
2014,"TB","Lagoon 2",2,"soft",124,"soft"
2014,"TB","Lagoon 2",2,"soft",46,"soft"
2014,"TB","Lagoon 2",3,"Acropora muricata",4,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora muricata",70,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora muricata",46,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora muricata",23,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora muricata",16,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora monticulosa",12,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora monticulosa",33,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora monticulosa",6,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora intermedia",102,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora sp. ",20,"Acropora"
2014,"TB","Lagoon 2",3,"Acropora cytherea",21,"Acropora"
2014,"TB","Lagoon 2",3,"Porites sp.",4,"Porites"
2014,"TB","Lagoon 2",3,"Isopora palifera",7,"Isopora"
2014,"TB","Lagoon 2",3,"soft",19,"soft"
2014,"TB","Lagoon 2",3,"soft",9,"soft"
2014,"TB","Lagoon 2",3,"soft",25,"soft"
2014,"TB","Lagoon 2",3,"soft",18,"soft"
2014,"TB","Lagoon 2",3,"soft",8,"soft"
2014,"TB","Lagoon 2",3,"soft",124,"soft"
2014,"TB","Lagoon 2",3,"soft",46,"soft"
2014,"TB","Lagoon 2",4,"Acropora muricata",5,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora muricata",16,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora muricata",11,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora muricata",22,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora muricata",18,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora spathulata",51,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora muricata",24,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora muricata",13,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora muricata",8,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora muricata",11,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora nasuta",20,"Acropora"
2014,"TB","Lagoon 2",4,"Acropora humilis",12,"Acropora"
2014,"TB","Lagoon 2",4,"Pocillopora verrucosa",4,"Pocillopora"
2014,"TB","Lagoon 2",4,"Porites sp.",21,"Porites"
2014,"TB","Lagoon 2",4,"Isopora palifera",8,"Isopora"
2014,"TB","Lagoon 2",4,"Isopora palifera",9,"Isopora"
2014,"TB","Lagoon 2",4,"soft",10,"soft"
2014,"TB","Lagoon 2",4,"soft",64,"soft"
2014,"TB","Lagoon 2",4,"soft",5,"soft"
2014,"TB","Lagoon 2",4,"soft",5,"soft"
2014,"TB","Lagoon 2",5,"Acropora muricata",5,"Acropora"
2014,"TB","Lagoon 2",5,"Acropora muricata",8,"Acropora"
2014,"TB","Lagoon 2",5,"Acropora muricata",4,"Acropora"
2014,"TB","Lagoon 2",5,"Acropora muricata",35,"Acropora"
2014,"TB","Lagoon 2",5,"Acropora muricata",19,"Acropora"
2014,"TB","Lagoon 2",5,"Acropora gemmifera",19,"Acropora"
2014,"TB","Lagoon 2",5,"Acropora gemmifera",6,"Acropora"
2014,"TB","Lagoon 2",5,"Dipsastraea pallida",7,"Dipsastraea"
2014,"TB","Lagoon 2",5,"Porites sp.",11,"Porites"
2014,"TB","Lagoon 2",5,"Porites sp.",27,"Porites"
2014,"TB","Lagoon 2",5,"Isopora palifera",15,"Isopora"
2014,"TB","Lagoon 2",5,"soft",56,"soft"
2014,"TB","Lagoon 2",5,"soft",27,"soft"
2014,"TB","Lagoon 2",5,"soft",41,"soft"
2014,"TB","Lagoon 2",5,"soft",66,"soft"
2014,"TB","Lagoon 2",5,"soft",5,"soft"
2014,"TB","Lagoon 2",5,"soft",46,"soft"
2014,"TB","Lagoon 2",5,"soft",7,"soft"
2014,"TB","Lagoon 2",5,"soft",18,"soft"
2014,"TB","Lagoon 2",6,"Acropora gemmifera",26,"Acropora"
2014,"TB","Lagoon 2",6,"Acropora sarmentosa",22,"Acropora"
2014,"TB","Lagoon 2",6,"Acropora valida",9,"Acropora"
2014,"TB","Lagoon 2",6,"Acropora loripes",8,"Acropora"
2014,"TB","Lagoon 2",6,"Pocillopora damicornis",5,"Pocillopora"
2014,"TB","Lagoon 2",6,"Porites sp.",11,"Porites"
2014,"TB","Lagoon 2",6,"Porites sp.",27,"Porites"
2014,"TB","Lagoon 2",6,"Isopora palifera",5,"Isopora"
2014,"TB","Lagoon 2",6,"Isopora palifera",10,"Isopora"
2014,"TB","Lagoon 2",6,"Isopora palifera",16,"Isopora"
2014,"TB","Lagoon 2",6,"Isopora palifera",6,"Isopora"
2014,"TB","Lagoon 2",6,"Isopora palifera",6,"Isopora"
2014,"TB","Lagoon 2",6,"soft",12,"soft"
2014,"TB","Lagoon 2",6,"soft",31,"soft"
2014,"TB","Lagoon 2",6,"soft",15,"soft"
2014,"TB","Lagoon 2",6,"soft",27,"soft"
2014,"TB","Lagoon 2",6,"soft",36,"soft"
2014,"TB","Lagoon 2",6,"soft",55,"soft"
2014,"TB","Lagoon 2",6,"soft",7,"soft"
2014,"TB","Lagoon 2",6,"soft",23,"soft"
2014,"TB","Lagoon 2",6,"soft",14,"soft"
2014,"TB","Lagoon 2",6,"soft",11,"soft"
2014,"TB","Lagoon 2",6,"soft",10,"soft"
2014,"TB","North Reef",1,"Porites sp.",5,"Porites"
2014,"TB","North Reef",1,"Isopora palifera",4,"Isopora"
2014,"TB","North Reef",2,"Porites sp.",38,"Porites"
2014,"TB","North Reef",3,"Goniastrea sp.",12,"Goniastrea"
2014,"TB","North Reef",3,"Montipora sp.",9,"Montipora"
2014,"TB","North Reef",3,"Montipora sp.",3,"Montipora"
2014,"TB","North Reef",3,"Montipora sp.",9,"Montipora"
2014,"TB","North Reef",3,"Montipora sp.",6,"Montipora"
2014,"TB","North Reef",3,"Montipora sp.",5,"Montipora"
2014,"TB","North Reef",3,"Pocillopora damicornis",3,"Pocillopora"
2014,"TB","North Reef",3,"soft",12,"soft"
2014,"TB","North Reef",3,"Astreopora myriophthalma",10,"Astreopora"
2014,"TB","Trimodal",1,"Acropora sp. ",10,"Acropora"
2014,"TB","Trimodal",1,"Acropora sp. ",5,"Acropora"
2014,"TB","Trimodal",1,"Acropora sp. ",15,"Acropora"
2014,"TB","Trimodal",1,"Acropora monticulosa",4,"Acropora"
2014,"TB","Trimodal",1,"Acropora monticulosa",16,"Acropora"
2014,"TB","Trimodal",1,"Acropora hyacinthus",66,"Acropora"
2014,"TB","Trimodal",1,"Acropora hyacinthus",15,"Acropora"
2014,"TB","Trimodal",1,"Acropora intermedia",26,"Acropora"
2014,"TB","Trimodal",1,"Acropora intermedia",11,"Acropora"
2014,"TB","Trimodal",1,"Acropora hyacinthus",4,"Acropora"
2014,"TB","Trimodal",1,"Acropora hyacinthus",42,"Acropora"
2014,"TB","Trimodal",1,"Acropora spathulata",5,"Acropora"
2014,"TB","Trimodal",1,"Acropora fat_digitifera",6,"Acropora"
2014,"TB","Trimodal",1,"Acropora hyacinthus",16,"Acropora"
2014,"TB","Trimodal",1,"Favites sp.",6,"Favites"
2014,"TB","Trimodal",1,"Favites sp.",10,"Favites"
2014,"TB","Trimodal",1,"Favites sp.",5,"Favites"
2014,"TB","Trimodal",1,"Goniastrea sp.",5,"Goniastrea"
2014,"TB","Trimodal",1,"Platygyra daedalea",11,"Platygyra"
2014,"TB","Trimodal",1,"Platygyra sp.",16,"Platygyra"
2014,"TB","Trimodal",1,"Pocillopora verrucosa",5,"Pocillopora"
2014,"TB","Trimodal",1,"Pocillopora verrucosa",4,"Pocillopora"
2014,"TB","Trimodal",1,"Porites sp.",4,"Porites"
2014,"TB","Trimodal",1,"Isopora palifera",15,"Isopora"
2014,"TB","Trimodal",1,"Isopora palifera",7,"Isopora"
2014,"TB","Trimodal",1,"Isopora palifera",5,"Isopora"
2014,"TB","Trimodal",1,"Isopora palifera",11,"Isopora"
2014,"TB","Trimodal",1,"Isopora palifera",8,"Isopora"
2014,"TB","Trimodal",1,"Isopora palifera",7,"Isopora"
2014,"TB","Trimodal",1,"soft",9,"soft"
2014,"TB","Trimodal",1,"soft",11,"soft"
2014,"TB","Trimodal",2,"Acropora fat_digitifera",18,"Acropora"
2014,"TB","Trimodal",2,"Acropora robusta",35,"Acropora"
2014,"TB","Trimodal",2,"Acropora cytherea",16,"Acropora"
2014,"TB","Trimodal",2,"Acropora hyacinthus",55,"Acropora"
2014,"TB","Trimodal",2,"Acropora hyacinthus",64,"Acropora"
2014,"TB","Trimodal",2,"Acropora hyacinthus",18,"Acropora"
2014,"TB","Trimodal",2,"Acropora spathulata",7,"Acropora"
2014,"TB","Trimodal",2,"Acropora hyacinthus",12,"Acropora"
2014,"TB","Trimodal",2,"Acropora fat_digitifera",15,"Acropora"
2014,"TB","Trimodal",2,"Acropora fat_digitifera",8,"Acropora"
2014,"TB","Trimodal",2,"Acropora nasuta",12,"Acropora"
2014,"TB","Trimodal",2,"Acropora sp. ",25,"Acropora"
2014,"TB","Trimodal",2,"Acropora gemmifera",8,"Acropora"
2014,"TB","Trimodal",2,"Acropora gemmifera",7,"Acropora"
2014,"TB","Trimodal",2,"Acropora hyacinthus",33,"Acropora"
2014,"TB","Trimodal",2,"Acropora hyacinthus",7,"Acropora"
2014,"TB","Trimodal",2,"Acropora gemmifera",9,"Acropora"
2014,"TB","Trimodal",2,"Acropora hyacinthus",33,"Acropora"
2014,"TB","Trimodal",2,"Goniastrea sp.",7,"Goniastrea"
2014,"TB","Trimodal",2,"Pocillopora verrucosa",12,"Pocillopora"
2014,"TB","Trimodal",2,"Pocillopora damicornis",14,"Pocillopora"
2014,"TB","Trimodal",2,"Pocillopora eydouxi",14,"Pocillopora"
2014,"TB","Trimodal",2,"Isopora palifera",10,"Isopora"
2014,"TB","Trimodal",2,"Isopora palifera",7,"Isopora"
2014,"TB","Trimodal",2,"Isopora palifera",9,"Isopora"
2014,"TB","Trimodal",2,"Isopora palifera",26,"Isopora"
2014,"TB","Trimodal",2,"Leptastrea sp.",9,"Leptastrea"
2014,"TB","Trimodal",3,"Acropora fat_digitifera",7,"Acropora"
2014,"TB","Trimodal",3,"Acropora hyacinthus",11,"Acropora"
2014,"TB","Trimodal",3,"Acropora hyacinthus",14,"Acropora"
2014,"TB","Trimodal",3,"Acropora hyacinthus",44,"Acropora"
2014,"TB","Trimodal",3,"Acropora cytherea",26,"Acropora"
2014,"TB","Trimodal",3,"Acropora gemmifera",11,"Acropora"
2014,"TB","Trimodal",3,"Acropora gemmifera",12,"Acropora"
2014,"TB","Trimodal",3,"Acropora hyacinthus",18,"Acropora"
2014,"TB","Trimodal",3,"Acropora gemmifera",6,"Acropora"
2014,"TB","Trimodal",3,"Acropora hyacinthus",55,"Acropora"
2014,"TB","Trimodal",3,"Acropora fat_digitifera",14,"Acropora"
2014,"TB","Trimodal",3,"Acropora fat_digitifera",15,"Acropora"
2014,"TB","Trimodal",3,"Acropora fat_digitifera",5,"Acropora"
2014,"TB","Trimodal",3,"Acropora gemmifera",12,"Acropora"
2014,"TB","Trimodal",3,"Acropora monticulosa",5,"Acropora"
2014,"TB","Trimodal",3,"Acropora robusta",20,"Acropora"
2014,"TB","Trimodal",3,"Acropora gemmifera",4,"Acropora"
2014,"TB","Trimodal",3,"Goniastrea sp.",5,"Goniastrea"
2014,"TB","Trimodal",3,"Goniastrea sp.",7,"Goniastrea"
2014,"TB","Trimodal",3,"Platygyra sp.",28,"Platygyra"
2014,"TB","Trimodal",3,"Pocillopora verrucosa",7,"Pocillopora"
2014,"TB","Trimodal",3,"Isopora palifera",8,"Isopora"
2014,"TB","Trimodal",3,"Isopora palifera",4,"Isopora"
2014,"TB","Trimodal",3,"Isopora palifera",12,"Isopora"
2014,"TB","Trimodal",3,"Isopora palifera",14,"Isopora"
2014,"TB","Trimodal",3,"Isopora palifera",20,"Isopora"
2014,"TB","Trimodal",3,"Isopora palifera",21,"Isopora"
2014,"TB","Trimodal",3,"Isopora palifera",4,"Isopora"
2014,"TB","Trimodal",3,"soft",60,"soft"
2014,"TB","Trimodal",4,"Acropora hyacinthus",45,"Acropora"
2014,"TB","Trimodal",4,"Acropora spathulata",51,"Acropora"
2014,"TB","Trimodal",4,"Acropora hyacinthus",15,"Acropora"
2014,"TB","Trimodal",4,"Acropora sp.",25,"Acropora"
2014,"TB","Trimodal",4,"Acropora fat_digitifera",4,"Acropora"
2014,"TB","Trimodal",4,"Acropora fat_digitifera",44,"Acropora"
2014,"TB","Trimodal",4,"Acropora hyacinthus",14,"Acropora"
2014,"TB","Trimodal",4,"Acropora intermedia",5,"Acropora"
2014,"TB","Trimodal",4,"Favites abdita",6,"Favites"
2014,"TB","Trimodal",4,"Favites sp.",10,"Favites"
2014,"TB","Trimodal",4,"Favites sp.",4,"Favites"
2014,"TB","Trimodal",4,"Porites sp.",5,"Porites"
2014,"TB","Trimodal",4,"Isopora palifera",8,"Isopora"
2014,"TB","Trimodal",4,"Isopora palifera",7,"Isopora"
2014,"TB","Trimodal",4,"Isopora palifera",4,"Isopora"
2014,"TB","Trimodal",4,"Isopora palifera",14,"Isopora"
2014,"TB","Trimodal",4,"Isopora palifera",6,"Isopora"
2014,"TB","Trimodal",4,"soft",8,"soft"
2014,"TB","Trimodal",4,"soft",12,"soft"
2014,"TB","Trimodal",4,"soft",4,"soft"
2014,"TB","Trimodal",4,"soft",10,"soft"
2014,"TB","Trimodal",4,"soft",7,"soft"
2014,"TB","Trimodal",4,"soft",18,"soft"
2014,"TB","Trimodal",5,"Acropora muricata",4,"Acropora"
2014,"TB","Trimodal",5,"Acropora muricata",5,"Acropora"
2014,"TB","Trimodal",5,"Acropora muricata",3,"Acropora"
2014,"TB","Trimodal",5,"Acropora muricata",4,"Acropora"
2014,"TB","Trimodal",5,"Acropora sp. ",8,"Acropora"
2014,"TB","Trimodal",5,"Acropora sp. ",6,"Acropora"
2014,"TB","Trimodal",5,"Acropora muricata",22,"Acropora"
2014,"TB","Trimodal",5,"Acropora muricata",5,"Acropora"
2014,"TB","Trimodal",5,"Acropora intermedia",4,"Acropora"
2014,"TB","Trimodal",5,"Acropora sp. ",6,"Acropora"
2014,"TB","Trimodal",5,"Acropora humilis",12,"Acropora"
2014,"TB","Trimodal",5,"Acropora sp. ",19,"Acropora"
2014,"TB","Trimodal",5,"Porites sp.",5,"Porites"
2014,"TB","Trimodal",5,"Isopora palifera",20,"Isopora"
2014,"TB","Trimodal",5,"Isopora palifera",7,"Isopora"
2014,"TB","Trimodal",5,"Isopora palifera",6,"Isopora"
2014,"TB","Trimodal",5,"Isopora palifera",4,"Isopora"
2014,"TB","Trimodal",5,"soft",39,"soft"
2014,"TB","Trimodal",5,"soft",42,"soft"
2014,"TB","Trimodal",5,"soft",37,"soft"
2014,"TB","Trimodal",5,"soft",12,"soft"
2014,"TB","Trimodal",5,"soft",15,"soft"
2014,"TB","Trimodal",5,"soft",24,"soft"
2014,"TB","Trimodal",6,"Acropora muricata",5,"Acropora"
2014,"TB","Trimodal",6,"Acropora muricata",5,"Acropora"
2014,"TB","Trimodal",6,"Acropora muricata",45,"Acropora"
2014,"TB","Trimodal",6,"Acropora spathulata",22,"Acropora"
2014,"TB","Trimodal",6,"Acropora muricata",5,"Acropora"
2014,"TB","Trimodal",6,"Acropora muricata",5,"Acropora"
2014,"TB","Trimodal",6,"Acropora sp. ",20,"Acropora"
2014,"TB","Trimodal",6,"Acropora fat_digitifera",15,"Acropora"
2014,"TB","Trimodal",6,"Goniastrea sp.",24,"Goniastrea"
2014,"TB","Trimodal",6,"Goniastrea sp.",35,"Goniastrea"
2014,"TB","Trimodal",6,"Pocillopora damicornis",6,"Pocillopora"
2014,"TB","Trimodal",6,"Pocillopora verrucosa",18,"Pocillopora"
2014,"TB","Trimodal",6,"Pocillopora verrucosa",17,"Pocillopora"
2014,"TB","Trimodal",6,"Isopora palifera",6,"Isopora"
2014,"TB","Trimodal",6,"Isopora palifera",9,"Isopora"
2014,"TB","Trimodal",6,"Isopora palifera",5,"Isopora"
2014,"TB","Trimodal",6,"Isopora palifera",14,"Isopora"
2014,"TB","Trimodal",6,"Isopora palifera",10,"Isopora"
2014,"TB","Trimodal",6,"soft",17,"soft"
2014,"TB","Trimodal",6,"soft",4,"soft"
2014,"TB","Trimodal",6,"soft",34,"soft"
2014,"TB","Trimodal",6,"soft",20,"soft"
2014,"TB","Trimodal",6,"soft",57,"soft"
2014,"TB","Trimodal",6,"soft",36,"soft"
2014,"TB","Lizard Head",1,"Acropora gemmifera",8,"Acropora"
2014,"TB","Lizard Head",1,"Platygyra daedalea",20,"Platygyra"
2014,"TB","Lizard Head",1,"Pocillopora verrucosa",7,"Pocillopora"
2014,"TB","Lizard Head",1,"Pocillopora verrucosa",8,"Pocillopora"
2014,"TB","Lizard Head",1,"Pocillopora eydouxi",17,"Pocillopora"
2014,"TB","Lizard Head",1,"Porites sp.",19,"Porites"
2014,"TB","Lizard Head",1,"soft",16,"soft"
2014,"TB","Lizard Head",2,"Acropora gemmifera",9,"Acropora"
2014,"TB","Lizard Head",2,"Acropora gemmifera",22,"Acropora"
2014,"TB","Lizard Head",2,"Acropora sp. ",10,"Acropora"
2014,"TB","Lizard Head",2,"Acropora nasuta",4,"Acropora"
2014,"TB","Lizard Head",2,"Dipsastraea pallida",6,"Dipsastraea"
2014,"TB","Lizard Head",2,"Astrea curta",4,"Astrea"
2014,"TB","Lizard Head",2,"Pocillopora verrucosa",15,"Pocillopora"
2014,"TB","Lizard Head",2,"Pocillopora verrucosa",19,"Pocillopora"
2014,"TB","Lizard Head",2,"Pocillopora eydouxi",52,"Pocillopora"
2014,"TB","Lizard Head",2,"Pocillopora eydouxi",12,"Pocillopora"
2014,"TB","Lizard Head",2,"Pocillopora eydouxi",44,"Pocillopora"
2014,"TB","Lizard Head",3,"Acropora sp. ",4,"Acropora"
2014,"TB","Lizard Head",3,"Acropora robusta",32,"Acropora"
2014,"TB","Lizard Head",3,"Pocillopora verrucosa",5,"Pocillopora"
2014,"TB","Lizard Head",3,"Pocillopora verrucosa",22,"Pocillopora"
2014,"TB","Lizard Head",3,"Pocillopora verrucosa",10,"Pocillopora"
2014,"TB","Lizard Head",3,"Pocillopora eydouxi",12,"Pocillopora"
2014,"TB","Lizard Head",3,"Porites sp.",4,"Porites"
2014,"jsm","Horseshoe",6,"Acropora gemmifera",5,"Acropora"
2014,"jsm","Horseshoe",6,"Acropora gemmifera",15,"Acropora"
2014,"jsm","Horseshoe",6,"Acropora gemmifera",10,"Acropora"
2014,"jsm","Horseshoe",6,"Acropora intermedia",10,"Acropora"
2014,"jsm","Horseshoe",6,"Acropora loripes",15,"Acropora"
2014,"jsm","Horseshoe",6,"Acropora florida",15,"Acropora"
2014,"jsm","Horseshoe",6,"Acropora florida",10,"Acropora"
2014,"jsm","Horseshoe",6,"Acropora muricata",10,"Acropora"
2014,"jsm","Horseshoe",6,"Isopora palifera",15,"Isopora"
2014,"jsm","Horseshoe",6,"Isopora palifera",15,"Isopora"
2014,"jsm","Horseshoe",6,"Acropora fat_digitifera",35,"Acropora"
2014,"jsm","Horseshoe",6,"Echinopora horrida",15,"Echinopora"
2014,"jsm","Horseshoe",6,"Echinopora horrida",20,"Echinopora"
2014,"jsm","Horseshoe",6,"Acropora nasuta",15,"Acropora"
2014,"jsm","Horseshoe",6,"Acropora nasuta",40,"Acropora"
2014,"jsm","Horseshoe",6,"Goniastrea retiformis",10,"Goniastrea"
2014,"jsm","Horseshoe",6,"Montipora mollis",10,"Montipora"
2014,"jsm","Horseshoe",6,"Montipora crassituberculata",40,"Montipora"
2014,"jsm","Horseshoe",6,"Montipora foveolata",5,"Montipora"
2014,"jsm","Horseshoe",6,"Porites lobata",50,"Porites"
2014,"jsm","Horseshoe",6,"Porites lobata",50,"Porites"
2014,"jsm","Horseshoe",6,"Porites lobata",40,"Porites"
2014,"jsm","Horseshoe",6,"Stylophora pistillata",15,"Stylophora"
2014,"jsm","Horseshoe",6,"Seriatopora hystrix",10,"Seriatopora"
2014,"jsm","Horseshoe",6,"soft",35,"soft"
2014,"jsm","Horseshoe",6,"soft",30,"soft"
2014,"jsm","Horseshoe",6,"soft",65,"soft"
2014,"jsm","Horseshoe",6,"soft",10,"soft"
2014,"jsm","Horseshoe",6,"soft",10,"soft"
2014,"jsm","Horseshoe",6,"soft",15,"soft"
2014,"jsm","Horseshoe",6,"soft",10,"soft"
2014,"jsm","Horseshoe",6,"soft",10,"soft"
2014,"jsm","Horseshoe",6,"soft",10,"soft"
